round,x0,y0,d,theta0_degree,delta_theta_degree,gain,mse
1,40.4216,55.4729,0.2782,30.0207,0.9992,1.3914,37.6929
1,40.9693,56.7324,0.2761,30.2603,0.9879,1.3892,36.9426
1,39.9986,56.1867,0.2807,30.2760,0.9941,1.3979,39.9433
1,40.1321,56.7033,0.2803,29.6507,0.9885,1.3976,41.4328
1,40.7993,56.8604,0.2771,30.1115,1.0160,1.3818,44.7861
1,41.0671,56.2330,0.2753,30.0385,1.0042,1.3832,37.6239
1,40.9108,55.7641,0.2759,29.9975,0.9884,1.3882,37.2688
1,39.9271,55.8492,0.2809,30.2631,0.9739,1.3993,48.4196
1,40.9786,56.8596,0.2762,29.8772,0.9905,1.3886,37.1568
1,41.0805,55.4122,0.2748,29.4279,0.9961,1.3834,38.3812
1,41.2506,56.9409,0.2748,29.7239,1.0118,1.3778,43.4822
1,40.0176,55.7435,0.2804,29.3418,1.0063,1.3940,40.5239
1,40.8635,55.8092,0.2761,29.6813,0.9729,1.3887,45.8890
1,40.2500,56.8577,0.2798,29.3067,1.0148,1.3907,40.8230
1,40.4501,55.9627,0.2783,29.3579,0.9770,1.3930,46.3671
1,40.0678,56.1744,0.2803,29.9834,1.0012,1.3957,39.0402
1,39.8937,56.1536,0.2812,29.6860,0.9778,1.3991,48.8009
1,40.7194,57.0748,0.2776,29.5046,1.0204,1.3820,45.2429
1,41.2940,56.2270,0.2742,29.9275,0.9920,1.3832,37.3245
1,40.6482,55.8605,0.2772,29.8082,1.0180,1.3832,41.5356
1,40.8153,55.5923,0.2762,29.6876,0.9775,1.3888,44.0506
1,40.0374,56.5367,0.2807,29.7415,1.0052,1.3954,39.7414
1,40.4086,55.7543,0.2784,29.9393,0.9826,1.3941,41.3842
1,40.9223,55.5706,0.2757,29.6195,1.0005,1.3853,36.6959
1,41.0930,55.7969,0.2750,30.1969,1.0197,1.3752,46.0543
1,40.4521,56.1376,0.2784,29.8801,0.9883,1.3942,38.1240
1,40.4913,56.0340,0.2781,30.1028,0.9923,1.3933,36.4852
1,40.4207,56.1550,0.2785,29.5750,0.9730,1.3941,47.3770
1,40.6157,56.7886,0.2779,30.2432,0.9910,1.3930,36.9248
1,40.5211,55.8431,0.2779,29.8471,1.0142,1.3864,39.7506
1,40.0320,56.4512,0.2807,30.2282,0.9842,1.3992,42.0779
1,40.9831,56.4763,0.2759,29.3933,1.0033,1.3854,36.1007
1,41.0437,56.9343,0.2759,29.6180,1.0192,1.3778,45.8040
1,40.4137,56.8389,0.2790,30.0971,1.0226,1.3837,48.2240
1,40.6842,57.0622,0.2778,30.1967,1.0019,1.3892,39.0166
1,40.5008,56.5177,0.2784,29.9783,0.9964,1.3931,36.2832
1,40.2950,56.0268,0.2791,29.5888,1.0032,1.3930,37.3685
1,39.9591,56.4978,0.2811,30.0017,1.0100,1.3945,41.6618
1,40.7678,56.6296,0.2771,29.4056,1.0284,1.3777,48.2934
1,40.6480,56.3537,0.2775,29.8956,1.0211,1.3819,44.5382
1,40.6521,56.3230,0.2775,29.3561,0.9931,1.3913,36.9846
1,41.0641,56.6120,0.2756,29.8763,0.9746,1.3884,42.5795
1,41.0413,55.7130,0.2752,29.4145,1.0186,1.3779,41.6175
1,40.2455,56.1512,0.2794,29.8286,1.0215,1.3867,44.2660
1,41.0713,55.6248,0.2750,29.8147,1.0089,1.3807,38.8604
1,39.9174,56.7238,0.2814,29.4455,1.0034,1.3970,41.2507
1,41.1809,56.2487,0.2748,29.5091,0.9730,1.3854,45.4141
1,40.6982,56.4082,0.2773,29.4144,0.9875,1.3915,38.5955
1,41.1394,55.8421,0.2747,29.9204,1.0191,1.3754,44.6492
1,40.6633,56.4677,0.2775,29.6234,1.0279,1.3789,48.2002
1,41.3528,56.6818,0.2742,30.0043,0.9902,1.3831,38.4140
1,39.7863,56.6824,0.2821,30.2757,0.9776,1.4017,47.7692
1,41.1462,55.9509,0.2748,30.0468,1.0057,1.3810,38.5122
1,40.6993,56.0533,0.2771,30.1164,0.9806,1.3922,39.4208
1,40.7532,56.4483,0.2770,30.1630,0.9747,1.3925,41.6278
1,40.8030,55.5609,0.2763,29.4785,0.9947,1.3877,37.7101
1,41.0600,56.5625,0.2756,29.3744,0.9810,1.3874,41.2212
1,41.3178,56.9038,0.2745,29.4881,0.9851,1.3842,40.3012
1,41.2513,56.9888,0.2749,30.0259,0.9854,1.3856,39.2935
1,40.7154,55.4619,0.2767,29.4634,1.0041,1.3868,37.1847
1,40.2578,56.6239,0.2796,30.2289,1.0097,1.3913,40.8152
1,39.8307,56.8899,0.2820,29.9990,0.9932,1.3998,43.2948
1,40.8475,55.9273,0.2763,29.3930,0.9814,1.3888,42.0621
1,40.7413,56.6586,0.2772,30.1144,1.0008,1.3891,36.7695
1,40.2574,55.9903,0.2793,29.6558,0.9810,1.3956,43.8963
1,40.6930,55.7888,0.2770,29.9989,0.9741,1.3914,44.0920
1,40.0530,56.3100,0.2805,29.6829,0.9712,1.3979,50.8287
1,40.2270,55.5086,0.2792,29.4126,1.0047,1.3919,39.3362
1,41.1182,55.5157,0.2747,29.9378,0.9839,1.3851,40.1448
1,40.3976,56.4467,0.2788,29.9633,1.0045,1.3920,37.3545
1,40.0736,55.8519,0.2801,30.0504,1.0077,1.3933,39.9844
1,40.0453,57.0959,0.2810,29.8969,1.0122,1.3930,43.5041
1,40.6963,55.5290,0.2768,30.2618,0.9842,1.3909,39.0334
1,40.8835,56.8623,0.2766,29.7974,0.9732,1.3908,43.9376
1,39.7956,56.2867,0.2818,29.4271,1.0054,1.3970,42.1592
1,39.8483,55.6983,0.2812,30.0744,0.9725,1.3990,51.6170
1,41.2147,56.0400,0.2745,29.9737,0.9965,1.3831,36.8146
1,40.9478,56.0256,0.2758,29.4040,1.0245,1.3769,44.6904
1,40.2207,57.0010,0.2801,29.3321,0.9725,1.3968,50.1951
1,40.5541,56.6998,0.2782,29.7102,0.9944,1.3929,36.7623
1,40.7922,56.6401,0.2770,30.2551,0.9833,1.3920,37.7966
1,40.6608,56.2433,0.2774,29.3565,1.0003,1.3901,35.5751
1,40.7172,56.9890,0.2776,29.4887,1.0286,1.3779,50.4541
1,40.7563,56.0987,0.2768,29.3168,1.0268,1.3787,45.1508
1,40.6153,56.7930,0.2779,29.2988,0.9803,1.3929,42.7979
1,40.0086,56.6167,0.2809,29.6706,0.9954,1.3978,40.7147
1,40.8105,56.2050,0.2766,29.7532,0.9687,1.3903,47.2342
1,40.5457,55.9187,0.2778,29.5591,1.0126,1.3872,38.2452
1,41.0920,55.5911,0.2749,29.8885,1.0156,1.3775,42.1791
1,41.2909,56.4188,0.2743,29.7795,0.9884,1.3840,38.0677
1,39.8664,55.7475,0.2811,30.2258,1.0150,1.3923,44.3798
1,41.2386,55.6728,0.2742,29.4641,1.0040,1.3800,38.1364
1,41.2856,56.1219,0.2742,29.5194,1.0237,1.3719,47.1780
1,40.0369,55.9323,0.2804,29.3278,1.0077,1.3940,39.9156
1,40.6110,55.8478,0.2774,30.0742,1.0177,1.3833,42.4273
1,41.1800,56.0665,0.2747,29.5183,0.9941,1.3841,36.9301
1,39.9961,55.7541,0.2805,30.1030,0.9854,1.3979,43.2287
1,40.5452,56.4748,0.2781,29.3260,0.9798,1.3932,43.3313
1,39.8792,56.3617,0.2814,29.8703,1.0156,1.3931,43.7092
1,40.9639,55.7439,0.2756,29.3692,1.0008,1.3851,36.3931
1,40.8165,56.6951,0.2769,30.2478,1.0002,1.3881,37.1749
1,40.8180,56.5711,0.2768,29.4406,0.9699,1.3902,47.6279
1,41.0761,55.7513,0.2750,30.0242,0.9767,1.3867,42.1128
1,41.1147,55.9542,0.2749,29.4693,0.9861,1.3855,39.3952
1,40.4620,55.7511,0.2781,29.3839,0.9846,1.3925,42.6005
1,39.8650,56.1938,0.2814,29.8007,0.9946,1.3985,42.1752
1,39.8361,55.7059,0.2812,29.9615,0.9880,1.3986,44.8866
1,40.2265,56.2005,0.2795,29.7692,1.0011,1.3944,37.6786
1,40.9676,56.2621,0.2759,29.3423,1.0233,1.3775,44.1257
1,40.8122,56.9553,0.2771,29.3534,0.9978,1.3893,36.7843
1,39.8175,55.7694,0.2814,29.9303,0.9919,1.3984,43.7897
1,41.1467,56.6268,0.2752,29.6591,0.9695,1.3868,46.5503
1,40.3724,57.0142,0.2793,30.1060,0.9953,1.3948,38.5675
1,41.3455,56.5725,0.2741,29.4559,1.0050,1.3793,39.1916
1,40.7071,56.0499,0.2770,30.0840,0.9930,1.3908,35.6092
1,39.8386,55.8552,0.2813,30.2144,0.9698,1.3998,52.1258
1,40.0686,56.8235,0.2807,29.7174,1.0234,1.3882,47.2697
1,41.1290,56.8504,0.2754,29.9999,0.9851,1.3873,38.5078
1,41.1443,55.5765,0.2746,30.0242,1.0028,1.3814,38.0744
1,40.2647,56.4122,0.2795,29.4425,1.0263,1.3851,45.9368
1,40.6392,56.9744,0.2779,29.9010,1.0014,1.3903,37.7458
1,40.3986,56.1006,0.2786,30.0429,1.0267,1.3819,48.3691
1,40.2852,57.0293,0.2798,29.6358,0.9875,1.3966,41.1226
1,40.1236,55.5904,0.2797,30.2513,1.0042,1.3933,39.6122
1,40.3262,55.5723,0.2787,29.7628,1.0263,1.3829,46.6067
1,39.6934,55.7199,0.2820,29.6618,0.9801,1.3993,51.4358
1,40.9633,56.2060,0.2758,29.4516,1.0105,1.3830,37.7336
1,40.0896,56.9827,0.2807,29.9546,1.0251,1.3866,50.1511
1,39.7765,55.8500,0.2816,29.8427,0.9855,1.3993,46.5864
1,41.2391,55.9814,0.2743,29.6428,0.9874,1.3840,38.7108
1,40.7076,56.8472,0.2775,29.8096,0.9793,1.3928,41.0923
1,40.5616,56.7304,0.2782,29.3836,1.0255,1.3820,46.0259
1,40.7997,55.5728,0.2763,29.5042,0.9979,1.3873,36.9624
1,40.0555,56.7350,0.2807,29.6518,1.0017,1.3963,39.8344
1,40.6711,56.9157,0.2777,29.9265,0.9699,1.3935,45.8766
1,40.5455,56.1950,0.2779,29.5724,0.9919,1.3926,37.2759
1,40.9497,56.6070,0.2761,29.6930,1.0163,1.3805,42.3774
1,40.0028,56.5158,0.2809,30.1614,1.0157,1.3916,44.1558
1,40.9805,56.3405,0.2758,29.7841,1.0204,1.3778,44.7119
1,40.3223,56.0407,0.2790,29.8712,1.0027,1.3928,37.1412
1,39.9478,56.4294,0.2811,29.9203,1.0221,1.3897,46.6902
1,40.4251,56.1648,0.2785,29.7810,0.9785,1.3947,42.9505
1,40.0536,56.4635,0.2806,30.0278,1.0144,1.3918,42.6907
1,40.8608,55.7634,0.2761,29.7112,1.0125,1.3827,38.8859
1,40.0391,56.2064,0.2805,29.5777,1.0074,1.3945,39.6006
1,40.9593,55.5225,0.2755,29.8558,1.0092,1.3820,38.6948
1,39.8910,56.0274,0.2811,29.8965,1.0279,1.3872,49.8997
1,39.8775,57.1855,0.2819,30.1251,0.9697,1.4012,52.2233
1,40.0748,56.3117,0.2804,29.7204,0.9956,1.3969,39.6924
1,41.0252,56.1663,0.2755,30.1435,0.9916,1.3872,35.8971
1,40.3906,56.0272,0.2786,29.3378,0.9718,1.3934,50.1278
1,39.9136,56.9966,0.2816,29.4818,0.9776,1.3997,49.8091
1,40.5265,56.8183,0.2784,29.4949,0.9719,1.3940,47.3307
1,40.8950,57.0107,0.2767,30.0021,1.0094,1.3837,41.6209
1,40.6217,55.6426,0.2773,30.2470,0.9903,1.3914,37.0062
1,39.7801,55.7030,0.2815,30.2325,1.0054,1.3961,42.8299
1,40.5930,57.0404,0.2782,29.5648,0.9990,1.3916,37.4898
1,41.0230,56.5110,0.2757,29.6311,1.0176,1.3789,42.9262
1,41.1432,56.3851,0.2750,30.2099,1.0110,1.3790,42.1615
1,40.4394,56.9025,0.2789,29.3422,0.9766,1.3948,45.8331
1,40.9081,55.8246,0.2759,29.8042,0.9807,1.3886,40.7966
1,40.4510,56.7869,0.2788,30.0123,1.0254,1.3820,49.4957
1,40.1178,55.8641,0.2799,29.6105,0.9769,1.3964,48.0633
1,41.0919,55.9806,0.2751,29.6916,1.0278,1.3724,49.2925
1,40.0920,56.6309,0.2805,29.4123,0.9771,1.3977,47.9761
1,40.6618,57.0769,0.2779,30.0687,1.0051,1.3885,39.7442
1,39.9991,56.2630,0.2807,30.0575,0.9862,1.3988,42.2053
1,41.1805,56.6216,0.2750,30.0585,1.0146,1.3770,44.6795
1,41.0323,56.4040,0.2756,29.8898,1.0066,1.3831,38.1974
1,39.7537,56.3334,0.2820,30.0756,0.9805,1.4011,47.4247
1,40.1579,56.3969,0.2800,29.8669,1.0100,1.3926,39.8327
1,40.3814,56.2712,0.2788,29.8368,0.9792,1.3955,42.5035
1,40.4452,55.9194,0.2783,29.2870,0.9786,1.3928,45.9808
1,40.2635,55.7551,0.2791,30.1776,1.0260,1.3832,48.3586
1,40.8512,56.8680,0.2768,29.9045,1.0112,1.3837,41.2404
1,40.4303,55.9884,0.2784,29.3184,1.0146,1.3880,38.7126
1,40.0355,56.5650,0.2807,29.8175,0.9870,1.3986,42.2746
1,40.3067,55.6931,0.2789,29.3670,0.9788,1.3937,47.2506
1,39.8543,55.5403,0.2811,30.1806,1.0228,1.3888,48.2838
1,41.1612,55.4475,0.2744,29.4062,1.0139,1.3774,40.7582
1,40.8962,55.5610,0.2758,29.7940,1.0032,1.3849,36.8458
1,40.3664,55.5021,0.2785,29.4914,1.0176,1.3865,41.1165
1,40.4211,56.3911,0.2787,29.9495,0.9775,1.3956,42.4917
1,40.8826,56.3420,0.2763,29.5022,1.0182,1.3809,41.5468
1,40.7456,56.6795,0.2772,30.2564,1.0202,1.3802,47.3480
1,40.7497,56.9173,0.2773,29.8002,0.9738,1.3924,43.9610
1,40.9662,55.7353,0.2756,29.6651,0.9751,1.3873,44.7442
1,41.0447,56.3934,0.2755,29.4201,1.0156,1.3798,40.6838
1,40.4809,56.5289,0.2785,29.5676,0.9895,1.3941,38.2921
1,40.1377,56.8207,0.2804,30.0633,0.9750,1.3989,45.8879
1,40.3059,56.9028,0.2796,29.7603,1.0060,1.3928,39.0577
1,40.0964,55.8552,0.2800,29.9403,0.9768,1.3973,46.6184
1,40.8183,55.8610,0.2764,29.9014,1.0284,1.3755,49.2919
1,39.6884,55.7903,0.2820,29.9881,1.0265,1.3894,50.6374
1,40.6594,56.1937,0.2774,29.6862,0.9714,1.3919,46.3759
1,40.6191,56.3507,0.2777,30.1072,0.9747,1.3937,42.2986
1,41.2467,55.7988,0.2742,30.2419,0.9761,1.3849,41.8055
1,41.2928,56.4314,0.2743,29.3669,0.9840,1.3839,40.4675
1,40.7592,55.7342,0.2766,29.3896,1.0022,1.3874,36.1997
1,40.9752,56.5160,0.2760,29.8718,1.0142,1.3807,41.8148
1,40.4173,56.6839,0.2789,30.0478,1.0047,1.3917,38.1402
1,39.9080,56.1048,0.2811,29.5994,0.9791,1.3987,48.4335
1,39.8411,56.4385,0.2816,29.4311,0.9786,1.3994,50.0312
1,41.0952,55.9884,0.2751,29.5262,1.0093,1.3811,38.0973
1,40.0486,56.8839,0.2809,29.8342,0.9860,1.3988,42.9528
1,39.7097,55.5815,0.2818,30.2771,0.9913,1.3991,45.0578
1,41.0862,56.9742,0.2757,30.0970,1.0043,1.3829,40.4369
1,40.3511,56.9947,0.2794,29.3296,1.0283,1.3833,48.7625
1,40.7879,55.7837,0.2765,30.1723,1.0082,1.3849,38.2867
1,40.8331,56.1102,0.2764,30.0712,1.0133,1.3826,40.5796
1,40.0180,56.2164,0.2806,29.6786,1.0220,1.3892,44.9724
1,40.1280,55.5530,0.2797,29.6625,1.0259,1.3854,46.6312
1,41.2263,56.4284,0.2746,29.9871,1.0094,1.3788,41.1142
1,39.8444,55.6888,0.2812,30.0435,1.0100,1.3943,42.7560
1,40.4267,55.6925,0.2783,29.5829,0.9808,1.3931,44.0700
1,40.1546,56.7408,0.2802,30.1622,1.0252,1.3854,50.1129
1,40.5689,55.8932,0.2777,30.1568,1.0041,1.3894,36.7559
1,41.3966,56.8952,0.2741,30.0184,0.9939,1.3815,39.5541
1,40.0870,56.6333,0.2805,29.4026,1.0051,1.3951,39.3863
1,40.9213,56.9383,0.2765,30.0373,1.0035,1.3857,38.9614
1,41.0023,56.7277,0.2760,29.2797,0.9867,1.3881,39.0907
1,40.5686,56.9052,0.2783,30.0819,0.9756,1.3949,42.5519
1,39.8931,55.9649,0.2811,29.8147,0.9740,1.3988,50.7540
1,40.4309,57.1018,0.2791,29.5399,0.9746,1.3955,46.4597
1,41.1019,56.0280,0.2750,29.9215,0.9824,1.3867,39.2230
1,40.0893,56.3735,0.2803,30.1019,0.9771,1.3988,44.8512
1,40.3826,55.9059,0.2786,29.6053,1.0106,1.3897,38.1550
1,41.0132,55.7516,0.2753,30.1123,0.9774,1.3877,41.3644
1,41.3135,57.0148,0.2746,29.4435,0.9932,1.3832,38.9875
1,40.4535,55.7530,0.2782,30.1046,0.9951,1.3927,36.8177
1,40.4442,56.2029,0.2785,29.7585,0.9841,1.3945,40.0934
1,40.4921,55.5491,0.2779,29.8703,1.0278,1.3799,47.9759
1,40.7449,55.8119,0.2767,29.4682,1.0091,1.3858,36.9277
1,40.9695,55.4981,0.2754,30.0127,1.0106,1.3811,39.6994
1,41.1795,56.0565,0.2747,30.1661,0.9723,1.3863,43.2426
1,40.4344,56.7561,0.2788,29.8802,0.9958,1.3940,37.2342
1,39.7755,56.5727,0.2820,29.6225,1.0203,1.3926,46.1726
1,40.8670,56.1188,0.2763,29.7501,1.0092,1.3844,37.6632
1,40.2672,55.8584,0.2792,29.9445,1.0122,1.3899,39.9430
1,41.2164,55.6383,0.2742,29.4147,0.9842,1.3832,41.6495
1,39.8836,56.0585,0.2812,29.7394,1.0027,1.3967,41.0649
1,40.3952,55.6241,0.2784,29.8005,0.9720,1.3934,48.6421
1,40.1413,57.1414,0.2806,30.0436,0.9950,1.3970,40.7421
1,40.9231,56.0138,0.2759,29.3041,0.9871,1.3878,39.3002
1,39.9079,56.8557,0.2815,29.4709,0.9765,1.3995,50.2760
1,41.2657,55.8485,0.2741,29.5933,0.9703,1.3834,47.7473
1,41.1011,56.5114,0.2753,30.0132,0.9956,1.3856,36.4543
1,40.1434,56.8858,0.2804,29.3962,1.0241,1.3877,46.2610
1,40.3517,55.7080,0.2786,29.9309,1.0018,1.3921,37.4281
1,40.2235,56.1889,0.2796,29.6727,0.9740,1.3963,47.6298
1,40.0102,56.4340,0.2808,30.0943,1.0124,1.3929,42.2582
1,40.0273,55.8614,0.2804,29.9936,0.9924,1.3971,40.7799
1,40.2306,55.9132,0.2794,29.5110,1.0100,1.3915,38.6695
1,40.8856,55.9955,0.2761,29.5417,1.0034,1.3861,35.7586
1,40.5721,56.7342,0.2781,29.4569,0.9793,1.3936,42.8281
1,39.9415,56.1855,0.2810,30.0262,1.0048,1.3959,40.4948
1,40.7395,56.1721,0.2769,29.9995,0.9909,1.3909,35.9671
1,40.9357,56.7503,0.2763,29.3187,0.9897,1.3888,37.9276
1,41.2063,56.9920,0.2751,30.2707,0.9890,1.3857,38.5695
1,41.1328,55.6495,0.2747,30.0957,1.0135,1.3776,42.0898
1,40.6469,55.5132,0.2771,29.9691,0.9853,1.3909,39.8416
1,39.9527,56.3228,0.2810,29.2944,1.0170,1.3925,42.2196
1,41.0974,56.6812,0.2755,29.5613,0.9842,1.3873,39.3266
1,40.0417,56.0837,0.2804,29.6650,0.9721,1.3975,50.8684
1,40.3712,55.9596,0.2787,29.3932,0.9704,1.3934,51.1093
1,41.2494,55.9636,0.2743,30.1139,1.0234,1.3711,49.6636
1,39.9772,56.3008,0.2809,30.0048,1.0111,1.3937,41.5935
1,40.2246,55.6060,0.2792,29.7239,1.0237,1.3854,45.1199
1,40.7413,57.0741,0.2775,30.0094,0.9747,1.3930,43.0786
1,40.0296,55.8676,0.2804,29.7706,1.0276,1.3859,48.3981
1,40.1182,56.0146,0.2800,29.5783,0.9904,1.3964,41.2794
1,40.4653,55.8892,0.2782,29.6929,1.0217,1.3840,43.2136
1,40.8839,55.4330,0.2758,30.1037,1.0078,1.3831,38.7081
1,40.5026,56.4447,0.2783,29.7536,0.9796,1.3944,41.7427
1,40.8749,57.0422,0.2768,30.0892,0.9746,1.3915,42.5044
1,40.2879,56.2038,0.2792,29.5326,1.0190,1.3879,41.7541
1,39.7182,55.5905,0.2818,29.4137,1.0080,1.3956,44.2849
1,41.1318,56.8576,0.2754,29.8245,1.0046,1.3825,39.3493
1,39.9863,56.5523,0.2810,29.8205,0.9903,1.3986,41.7822
1,41.1213,56.0394,0.2749,30.0128,0.9749,1.3868,42.4131
1,40.0221,55.9029,0.2804,30.1615,1.0034,1.3951,39.7904
1,40.6398,55.9159,0.2773,30.2587,0.9840,1.3925,38.0462
1,40.0259,57.0784,0.2811,29.3197,1.0180,1.3917,44.1351
1,39.8646,56.5108,0.2816,30.1814,0.9747,1.4009,48.2949
1,40.4164,55.7273,0.2783,29.6972,1.0182,1.3859,41.4461
1,40.2066,55.7045,0.2794,30.1341,0.9921,1.3954,39.1742
1,40.5514,56.9704,0.2784,29.9502,0.9767,1.3949,42.7004
1,41.2411,55.9604,0.2743,30.2715,1.0178,1.3738,46.4960
1,40.2686,56.1634,0.2793,29.7064,0.9999,1.3942,37.4359
1,41.2045,56.9221,0.2751,30.0061,1.0134,1.3772,45.2508
1,40.6863,55.8825,0.2771,30.1937,0.9744,1.3921,42.6520
1,41.2939,56.8309,0.2746,30.0427,1.0077,1.3783,42.5706
1,40.8278,55.6639,0.2762,30.0888,0.9762,1.3897,42.5649
1,39.7990,55.7871,0.2815,29.6158,1.0260,1.3891,48.2315
1,41.0295,56.0883,0.2754,29.6412,1.0116,1.3812,38.9304
1,40.6795,56.9424,0.2777,30.1081,0.9984,1.3905,37.4122
1,40.2059,56.6551,0.2799,29.6234,1.0214,1.3878,44.6129
1,40.0337,56.1358,0.2805,29.5423,1.0025,1.3956,39.5649
1,40.6535,56.4744,0.2776,30.1313,1.0283,1.3775,51.5804
1,41.2848,56.5923,0.2745,29.9507,1.0078,1.3786,41.1933
1,41.1661,56.3133,0.2749,29.4471,0.9737,1.3857,45.1784
1,40.2278,56.7709,0.2799,29.7086,0.9726,1.3973,47.9481
1,40.0655,56.1447,0.2803,29.4981,0.9789,1.3973,47.2482
1,41.0710,57.0269,0.2758,29.4285,1.0188,1.3779,45.2549
1,39.8135,55.6705,0.2813,29.9387,0.9894,1.3985,44.8853
1,40.3512,56.8437,0.2793,29.4465,1.0164,1.3887,41.5718
1,41.1404,56.3003,0.2750,29.9116,1.0262,1.3720,50.5646
1,40.8682,56.3240,0.2764,29.3196,1.0200,1.3806,41.6905
1,39.7090,55.5907,0.2818,29.8751,0.9768,1.3993,52.3873
1,40.0811,55.7717,0.2800,30.2389,0.9993,1.3954,39.2537
1,40.8283,55.5837,0.2762,29.6195,0.9770,1.3884,44.6946
1,39.9763,56.2422,0.2808,29.4188,0.9735,1.3978,51.7655
1,40.9835,56.3069,0.2758,29.6768,1.0251,1.3756,47.2859
1,40.4894,56.1534,0.2782,29.9346,1.0184,1.3851,42.4594
1,40.4963,56.6318,0.2784,29.6700,0.9738,1.3945,45.3885
1,39.8094,55.6092,0.2813,29.7939,1.0118,1.3939,43.4151
1,41.2463,56.7425,0.2747,29.8162,1.0196,1.3740,47.7557
1,40.6347,56.5619,0.2777,29.5990,1.0016,1.3904,35.9337
1,40.0555,56.8037,0.2808,29.9980,1.0043,1.3956,40.3593
1,40.3771,56.9114,0.2792,30.0906,1.0009,1.3933,38.3743
1,40.9231,56.6511,0.2763,29.6622,1.0053,1.3855,37.3170
1,40.6940,56.5631,0.2774,29.8548,1.0243,1.3798,47.3056
1,40.1218,55.5337,0.2797,29.9297,0.9788,1.3961,46.5342
1,41.2633,56.4433,0.2745,29.8841,1.0012,1.3815,38.0989
1,41.0826,56.4763,0.2754,29.7917,1.0280,1.3723,51.3778
1,40.4839,56.5553,0.2785,29.8052,0.9910,1.3941,37.3537
1,40.3760,56.1459,0.2788,29.8062,1.0050,1.3918,37.0342
1,41.2733,56.2880,0.2743,29.7567,1.0049,1.3800,38.6825
1,41.2876,56.2214,0.2742,29.3511,1.0068,1.3795,38.3976
1,40.9770,56.4102,0.2759,29.7519,0.9754,1.3889,42.6694
1,40.4741,55.7373,0.2780,29.6789,0.9827,1.3929,42.1524
1,40.7778,56.6662,0.2771,29.4424,1.0084,1.3866,37.4277
1,40.7417,56.0808,0.2769,30.2270,0.9976,1.3895,35.3760
1,40.8066,56.4762,0.2768,29.9570,0.9871,1.3910,36.9996
1,40.5173,56.6978,0.2784,30.0699,1.0195,1.3841,45.4084
1,39.9179,57.0089,0.2816,29.8897,1.0211,1.3905,48.0829
1,40.3785,56.6939,0.2791,29.3092,0.9732,1.3949,48.4296
1,40.2902,56.2293,0.2792,29.5009,0.9811,1.3956,43.7857
1,40.6253,56.8441,0.2779,30.1885,1.0251,1.3794,51.0174
1,40.9526,55.9769,0.2758,30.2251,1.0077,1.3830,38.7548
1,40.8100,56.0307,0.2765,30.1771,1.0084,1.3848,38.4301
1,40.7914,56.8420,0.2771,29.7482,0.9833,1.3916,39.3577
1,40.3277,56.4921,0.2792,29.7331,0.9703,1.3959,48.4448
1,40.7484,56.2583,0.2770,29.9991,1.0211,1.3803,45.0510
1,40.0614,57.0578,0.2809,30.2379,0.9840,1.3994,43.1186
1,39.8638,56.4444,0.2815,29.5494,0.9878,1.3992,44.8751
1,41.0666,55.4976,0.2749,29.9629,0.9723,1.3859,45.8282
1,40.0547,56.9143,0.2808,29.7208,0.9726,1.3990,49.6976
1,39.9554,56.4547,0.2811,29.3201,0.9787,1.3984,49.0936
1,41.1607,56.8960,0.2753,29.4161,0.9857,1.3863,39.6437
1,40.0500,56.7495,0.2808,29.3223,1.0080,1.3948,40.1205
1,40.5886,55.8675,0.2775,29.7541,0.9883,1.3920,38.3872
1,40.6669,56.8927,0.2778,29.3336,0.9701,1.3922,48.6959
1,40.7182,56.0009,0.2770,29.3107,1.0279,1.3786,45.6753
1,41.0045,56.1395,0.2756,29.4008,1.0003,1.3855,35.7417
1,40.2256,56.0730,0.2795,29.3321,1.0276,1.3848,45.8908
1,39.9202,55.5364,0.2807,29.7483,1.0199,1.3900,45.0754
1,40.5997,56.3730,0.2778,29.6540,0.9848,1.3930,39.2316
1,40.5542,55.7450,0.2776,29.8745,0.9823,1.3925,41.0365
1,40.4061,55.9171,0.2785,30.0618,1.0050,1.3910,37.3040
1,41.2111,55.7613,0.2743,29.8432,1.0088,1.3788,39.6507
1,39.9503,56.8053,0.2813,29.7603,1.0181,1.3918,45.0075
1,40.2211,56.0523,0.2795,29.6927,1.0083,1.3923,38.4523
1,39.9541,55.6889,0.2806,29.7493,1.0174,1.3909,43.5487
1,39.8760,56.3677,0.2814,29.9853,0.9835,1.4000,44.8729
1,41.0480,55.8207,0.2752,29.4855,1.0223,1.3761,44.0262
1,40.3610,56.7735,0.2792,30.1988,0.9847,1.3965,39.5245
1,40.2504,56.3754,0.2795,29.7507,1.0053,1.3933,37.8944
1,40.1649,55.6413,0.2796,29.5132,1.0124,1.3908,40.1289
1,41.1507,56.1159,0.2748,29.9354,1.0086,1.3802,39.3966
1,39.8962,56.9951,0.2817,29.7582,1.0231,1.3901,48.7398
1,40.3456,56.8647,0.2793,29.8844,1.0060,1.3922,39.0229
1,40.1921,56.3576,0.2798,30.0630,0.9947,1.3963,38.2383
1,40.5304,57.0000,0.2785,29.5616,1.0113,1.3885,40.0957
1,41.2172,56.2189,0.2746,29.3530,1.0244,1.3731,46.4275
1,40.5301,56.9745,0.2785,29.9292,0.9896,1.3941,38.3055
1,39.9498,56.6961,0.2812,29.4410,0.9970,1.3979,41.5898
